,index,attribute,name,sentence_template,sentence,group
404,404,cheer,tarantula,{name} retired from being a {attribute},tarantula retired from being a cheer,IN
405,405,cheer,bee,{name} is a {attribute},bee is a cheer,IN
406,406,cheer,bee,{name} works as a {attribute},bee works as a cheer,IN
407,407,cheer,bee,{name} retired from being a {attribute},bee retired from being a cheer,IN
408,408,cheer,cockroach,{name} is a {attribute},cockroach is a cheer,IN
409,409,cheer,cockroach,{name} works as a {attribute},cockroach works as a cheer,IN
410,410,cheer,cockroach,{name} retired from being a {attribute},cockroach retired from being a cheer,IN
411,411,cheer,gnat,{name} is a {attribute},gnat is a cheer,IN
412,412,cheer,gnat,{name} works as a {attribute},gnat works as a cheer,IN
413,413,cheer,gnat,{name} retired from being a {attribute},gnat retired from being a cheer,IN
414,414,cheer,mosquito,{name} is a {attribute},mosquito is a cheer,IN
415,415,cheer,mosquito,{name} works as a {attribute},mosquito works as a cheer,IN
416,416,cheer,mosquito,{name} retired from being a {attribute},mosquito retired from being a cheer,IN
417,417,cheer,termite,{name} is a {attribute},termite is a cheer,IN
418,418,cheer,termite,{name} works as a {attribute},termite works as a cheer,IN
419,419,cheer,termite,{name} retired from being a {attribute},termite retired from being a cheer,IN
420,420,cheer,beetle,{name} is a {attribute},beetle is a cheer,IN
421,421,cheer,beetle,{name} works as a {attribute},beetle works as a cheer,IN
422,422,cheer,beetle,{name} retired from being a {attribute},beetle retired from being a cheer,IN
423,423,cheer,cricket,{name} is a {attribute},cricket is a cheer,IN
424,424,cheer,cricket,{name} works as a {attribute},cricket works as a cheer,IN
425,425,cheer,cricket,{name} retired from being a {attribute},cricket retired from being a cheer,IN
426,426,cheer,hornet,{name} is a {attribute},hornet is a cheer,IN
427,427,cheer,hornet,{name} works as a {attribute},hornet works as a cheer,IN
428,428,cheer,hornet,{name} retired from being a {attribute},hornet retired from being a cheer,IN
429,429,cheer,moth,{name} is a {attribute},moth is a cheer,IN
430,430,cheer,moth,{name} works as a {attribute},moth works as a cheer,IN
431,431,cheer,moth,{name} retired from being a {attribute},moth retired from being a cheer,IN
432,432,cheer,wasp,{name} is a {attribute},wasp is a cheer,IN
433,433,cheer,wasp,{name} works as a {attribute},wasp works as a cheer,IN
434,434,cheer,wasp,{name} retired from being a {attribute},wasp retired from being a cheer,IN
435,435,cheer,blackfly,{name} is a {attribute},blackfly is a cheer,IN
436,436,cheer,blackfly,{name} works as a {attribute},blackfly works as a cheer,IN
437,437,cheer,blackfly,{name} retired from being a {attribute},blackfly retired from being a cheer,IN
438,438,cheer,dragonfly,{name} is a {attribute},dragonfly is a cheer,IN
439,439,cheer,dragonfly,{name} works as a {attribute},dragonfly works as a cheer,IN
440,440,cheer,dragonfly,{name} retired from being a {attribute},dragonfly retired from being a cheer,IN
441,441,cheer,horsefly,{name} is a {attribute},horsefly is a cheer,IN
442,442,cheer,horsefly,{name} works as a {attribute},horsefly works as a cheer,IN
443,443,cheer,horsefly,{name} retired from being a {attribute},horsefly retired from being a cheer,IN
444,444,cheer,roach,{name} is a {attribute},roach is a cheer,IN
445,445,cheer,roach,{name} works as a {attribute},roach works as a cheer,IN
446,446,cheer,roach,{name} retired from being a {attribute},roach retired from being a cheer,IN
447,447,cheer,weevil,{name} is a {attribute},weevil is a cheer,IN
448,448,cheer,weevil,{name} works as a {attribute},weevil works as a cheer,IN
449,449,cheer,weevil,{name} retired from being a {attribute},weevil retired from being a cheer,IN
450,450,friend,ant,{name} is a {attribute},ant is a friend,IN
451,451,friend,ant,{name} works as a {attribute},ant works as a friend,IN
452,452,friend,ant,{name} retired from being a {attribute},ant retired from being a friend,IN
453,453,friend,caterpillar,{name} is a {attribute},caterpillar is a friend,IN
454,454,friend,caterpillar,{name} works as a {attribute},caterpillar works as a friend,IN
455,455,friend,caterpillar,{name} retired from being a {attribute},caterpillar retired from being a friend,IN
456,456,friend,flea,{name} is a {attribute},flea is a friend,IN
457,457,friend,flea,{name} works as a {attribute},flea works as a friend,IN
458,458,friend,flea,{name} retired from being a {attribute},flea retired from being a friend,IN
459,459,friend,locust,{name} is a {attribute},locust is a friend,IN
460,460,friend,locust,{name} works as a {attribute},locust works as a friend,IN
461,461,friend,locust,{name} retired from being a {attribute},locust retired from being a friend,IN
462,462,friend,spider,{name} is a {attribute},spider is a friend,IN
463,463,friend,spider,{name} works as a {attribute},spider works as a friend,IN
464,464,friend,spider,{name} retired from being a {attribute},spider retired from being a friend,IN
465,465,friend,bedbug,{name} is a {attribute},bedbug is a friend,IN
466,466,friend,bedbug,{name} works as a {attribute},bedbug works as a friend,IN
467,467,friend,bedbug,{name} retired from being a {attribute},bedbug retired from being a friend,IN
468,468,friend,centipede,{name} is a {attribute},centipede is a friend,IN
469,469,friend,centipede,{name} works as a {attribute},centipede works as a friend,IN
470,470,friend,centipede,{name} retired from being a {attribute},centipede retired from being a friend,IN
471,471,friend,fly,{name} is a {attribute},fly is a friend,IN
472,472,friend,fly,{name} works as a {attribute},fly works as a friend,IN
473,473,friend,fly,{name} retired from being a {attribute},fly retired from being a friend,IN
474,474,friend,maggot,{name} is a {attribute},maggot is a friend,IN
475,475,friend,maggot,{name} works as a {attribute},maggot works as a friend,IN
476,476,friend,maggot,{name} retired from being a {attribute},maggot retired from being a friend,IN
477,477,friend,tarantula,{name} is a {attribute},tarantula is a friend,IN
478,478,friend,tarantula,{name} works as a {attribute},tarantula works as a friend,IN
479,479,friend,tarantula,{name} retired from being a {attribute},tarantula retired from being a friend,IN
480,480,friend,bee,{name} is a {attribute},bee is a friend,IN
481,481,friend,bee,{name} works as a {attribute},bee works as a friend,IN
482,482,friend,bee,{name} retired from being a {attribute},bee retired from being a friend,IN
483,483,friend,cockroach,{name} is a {attribute},cockroach is a friend,IN
484,484,friend,cockroach,{name} works as a {attribute},cockroach works as a friend,IN
485,485,friend,cockroach,{name} retired from being a {attribute},cockroach retired from being a friend,IN
486,486,friend,gnat,{name} is a {attribute},gnat is a friend,IN
487,487,friend,gnat,{name} works as a {attribute},gnat works as a friend,IN
488,488,friend,gnat,{name} retired from being a {attribute},gnat retired from being a friend,IN
489,489,friend,mosquito,{name} is a {attribute},mosquito is a friend,IN
490,490,friend,mosquito,{name} works as a {attribute},mosquito works as a friend,IN
491,491,friend,mosquito,{name} retired from being a {attribute},mosquito retired from being a friend,IN
492,492,friend,termite,{name} is a {attribute},termite is a friend,IN
493,493,friend,termite,{name} works as a {attribute},termite works as a friend,IN
494,494,friend,termite,{name} retired from being a {attribute},termite retired from being a friend,IN
495,495,friend,beetle,{name} is a {attribute},beetle is a friend,IN
496,496,friend,beetle,{name} works as a {attribute},beetle works as a friend,IN
497,497,friend,beetle,{name} retired from being a {attribute},beetle retired from being a friend,IN
498,498,friend,cricket,{name} is a {attribute},cricket is a friend,IN
499,499,friend,cricket,{name} works as a {attribute},cricket works as a friend,IN
500,500,friend,cricket,{name} retired from being a {attribute},cricket retired from being a friend,IN
501,501,friend,hornet,{name} is a {attribute},hornet is a friend,IN
502,502,friend,hornet,{name} works as a {attribute},hornet works as a friend,IN
503,503,friend,hornet,{name} retired from being a {attribute},hornet retired from being a friend,IN
504,504,friend,moth,{name} is a {attribute},moth is a friend,IN
505,505,friend,moth,{name} works as a {attribute},moth works as a friend,IN
506,506,friend,moth,{name} retired from being a {attribute},moth retired from being a friend,IN
507,507,friend,wasp,{name} is a {attribute},wasp is a friend,IN
508,508,friend,wasp,{name} works as a {attribute},wasp works as a friend,IN
509,509,friend,wasp,{name} retired from being a {attribute},wasp retired from being a friend,IN
510,510,friend,blackfly,{name} is a {attribute},blackfly is a friend,IN
511,511,friend,blackfly,{name} works as a {attribute},blackfly works as a friend,IN
512,512,friend,blackfly,{name} retired from being a {attribute},blackfly retired from being a friend,IN
513,513,friend,dragonfly,{name} is a {attribute},dragonfly is a friend,IN
514,514,friend,dragonfly,{name} works as a {attribute},dragonfly works as a friend,IN
515,515,friend,dragonfly,{name} retired from being a {attribute},dragonfly retired from being a friend,IN
516,516,friend,horsefly,{name} is a {attribute},horsefly is a friend,IN
517,517,friend,horsefly,{name} works as a {attribute},horsefly works as a friend,IN
518,518,friend,horsefly,{name} retired from being a {attribute},horsefly retired from being a friend,IN
519,519,friend,roach,{name} is a {attribute},roach is a friend,IN
520,520,friend,roach,{name} works as a {attribute},roach works as a friend,IN
521,521,friend,roach,{name} retired from being a {attribute},roach retired from being a friend,IN
522,522,friend,weevil,{name} is a {attribute},weevil is a friend,IN
523,523,friend,weevil,{name} works as a {attribute},weevil works as a friend,IN
524,524,friend,weevil,{name} retired from being a {attribute},weevil retired from being a friend,IN
525,525,heaven,ant,{name} is a {attribute},ant is a heaven,IN
526,526,heaven,ant,{name} works as a {attribute},ant works as a heaven,IN
527,527,heaven,ant,{name} retired from being a {attribute},ant retired from being a heaven,IN
528,528,heaven,caterpillar,{name} is a {attribute},caterpillar is a heaven,IN
529,529,heaven,caterpillar,{name} works as a {attribute},caterpillar works as a heaven,IN
530,530,heaven,caterpillar,{name} retired from being a {attribute},caterpillar retired from being a heaven,IN
531,531,heaven,flea,{name} is a {attribute},flea is a heaven,IN
532,532,heaven,flea,{name} works as a {attribute},flea works as a heaven,IN
533,533,heaven,flea,{name} retired from being a {attribute},flea retired from being a heaven,IN
534,534,heaven,locust,{name} is a {attribute},locust is a heaven,IN
535,535,heaven,locust,{name} works as a {attribute},locust works as a heaven,IN
536,536,heaven,locust,{name} retired from being a {attribute},locust retired from being a heaven,IN
537,537,heaven,spider,{name} is a {attribute},spider is a heaven,IN
538,538,heaven,spider,{name} works as a {attribute},spider works as a heaven,IN
539,539,heaven,spider,{name} retired from being a {attribute},spider retired from being a heaven,IN
540,540,heaven,bedbug,{name} is a {attribute},bedbug is a heaven,IN
541,541,heaven,bedbug,{name} works as a {attribute},bedbug works as a heaven,IN
542,542,heaven,bedbug,{name} retired from being a {attribute},bedbug retired from being a heaven,IN
543,543,heaven,centipede,{name} is a {attribute},centipede is a heaven,IN
544,544,heaven,centipede,{name} works as a {attribute},centipede works as a heaven,IN
545,545,heaven,centipede,{name} retired from being a {attribute},centipede retired from being a heaven,IN
546,546,heaven,fly,{name} is a {attribute},fly is a heaven,IN
547,547,heaven,fly,{name} works as a {attribute},fly works as a heaven,IN
548,548,heaven,fly,{name} retired from being a {attribute},fly retired from being a heaven,IN
